clip_id,repeat_index,sea_state,vessel_class,n_blades,generator_freq,cavitation_intensity,shaft_rate,blade_pass_freq,has_cavitation,cavitation_peak_freq,n_cavitation_bursts,equipment_base_freq,resonance_freq_1,resonance_freq_2,resonance_freq_3,sea_rms_pa,ship_rms_pa,combined_rms_pa,scale_factor,sea_spl_db,ship_spl_db,combined_spl_db,snr_db
448,3,0,tanker,5,0.0,0.3333,1.4154,7.0769,True,441.25,36,25.0,60.25,182.72,0.0,0.00743374574441087,0.01483227274288329,0.016600539671577902,44.545591595272064,77.42,83.42,84.4,6.0
449,4,0,tanker,5,0.0,0.3333,1.3145,6.5724,True,536.19,36,25.0,112.1,108.13,343.11,0.00743374574441087,0.01483227274288329,0.016607877456889124,44.464153894021564,77.42,83.42,84.41,6.0
450,0,0,tanker,5,0.0,0.6667,1.2105,6.0524,True,478.8,63,25.0,269.5,148.76,147.6,0.00743374574441087,0.014832272742883288,0.016570272040949068,43.644799211544594,77.42,83.42,84.39,6.0
451,1,0,tanker,5,0.0,0.6667,1.3014,6.507,True,442.51,61,25.0,240.14,345.28,104.29,0.00743374574441087,0.014832272742883287,0.01661340624087792,42.705324456271086,77.42,83.42,84.41,6.0
452,2,0,tanker,5,0.0,0.6667,1.2797,6.3983,True,479.44,63,25.0,116.74,206.26,286.87,0.00743374574441087,0.014832272742883288,0.016619425701681637,44.28678792754096,77.42,83.42,84.41,6.0
453,3,0,tanker,5,0.0,0.6667,1.3454,6.7269,True,473.6,63,25.0,101.57,55.39,0.0,0.00743374574441087,0.01483227274288329,0.016644160972356437,43.63574984232218,77.42,83.42,84.43,6.0
454,4,0,tanker,5,0.0,0.6667,1.3604,6.8018,True,495.23,93,25.0,110.18,127.32,0.0,0.00743374574441087,0.014832272742883288,0.016513267528170915,43.899201959445264,77.42,83.42,84.36,6.0
455,0,0,tanker,5,0.0,1.0,1.2211,6.1053,True,489.74,88,25.0,415.2,132.73,148.71,0.00743374574441087,0.014832272742883288,0.016515744478451676,34.186440558031244,77.42,83.42,84.36,6.0
456,1,0,tanker,5,0.0,1.0,1.1903,5.9517,True,514.73,86,25.0,64.84,274.98,0.0,0.00743374574441087,0.014832272742883287,0.01645323416743588,41.660582880591285,77.42,83.42,84.33,6.0
457,2,0,tanker,5,0.0,1.0,1.2795,6.3977,True,499.46,97,25.0,332.94,123.93,236.34,0.00743374574441087,0.014832272742883288,0.016640923849033255,39.828804912153174,77.42,83.42,84.42,6.0
458,3,0,tanker,5,0.0,1.0,1.0885,5.4423,True,526.69,69,25.0,484.08,145.07,0.0,0.00743374574441087,0.014832272742883288,0.016669030240570922,42.282721210665564,77.42,83.42,84.44,6.0
459,4,0,tanker,5,0.0,1.0,1.3492,6.7459,True,499.98,116,25.0,250.85,133.68,242.74,0.00743374574441087,0.014832272742883288,0.016625605296933542,40.52341786206771,77.42,83.42,84.42,6.0
460,0,0,tanker,5,50.0,0.0,1.129,5.6448,False,0.0,0,25.0,58.84,428.72,231.36,0.00743374574441087,0.014832272742883287,0.016683564970319358,43.91136868439221,77.42,83.42,84.45,6.0
461,1,0,tanker,5,50.0,0.0,1.2546,6.2731,False,0.0,0,25.0,176.59,74.74,0.0,0.00743374574441087,0.01483227274288329,0.01648428174011902,43.45513251663025,77.42,83.42,84.34,6.0
462,2,0,tanker,5,50.0,0.0,1.47,7.3499,False,0.0,0,25.0,491.75,203.14,0.0,0.00743374574441087,0.01483227274288329,0.016486723795011773,43.62845277535725,77.42,83.42,84.34,6.0
463,3,0,tanker,5,50.0,0.0,1.0831,5.4155,False,0.0,0,25.0,165.39,124.49,0.0,0.00743374574441087,0.014832272742883287,0.016559620490113225,44.112721859055405,77.42,83.42,84.38,6.0
464,4,0,tanker,5,50.0,0.0,1.123,5.6148,False,0.0,0,25.0,300.43,75.54,151.39,0.00743374574441087,0.014832272742883288,0.01644470853368443,43.63836002493481,77.42,83.42,84.32,6.0
465,0,0,tanker,5,50.0,0.3333,1.0631,5.3153,True,522.71,26,25.0,234.12,255.52,0.0,0.00743374574441087,0.01483227274288329,0.016595508722251764,44.014527845347345,77.42,83.42,84.4,6.0
466,1,0,tanker,5,50.0,0.3333,1.3315,6.6574,True,540.24,38,25.0,142.21,121.36,0.0,0.00743374574441087,0.01483227274288329,0.016546667014856995,43.74096127539948,77.42,83.42,84.37,6.0
467,2,0,tanker,5,50.0,0.3333,1.1438,5.7188,True,511.93,46,25.0,262.89,89.05,0.0,0.00743374574441087,0.014832272742883288,0.016721938478601806,43.82094994461129,77.42,83.42,84.47,6.0
468,3,0,tanker,5,50.0,0.3333,1.1834,5.9172,True,484.71,39,25.0,280.11,188.65,58.59,0.00743374574441087,0.014832272742883287,0.016598074571527552,43.71640940367908,77.42,83.42,84.4,6.0
469,4,0,tanker,5,50.0,0.3333,1.1544,5.772,True,497.86,36,25.0,393.29,90.55,271.1,0.00743374574441087,0.014832272742883288,0.016580863944487028,43.7997621434952,77.42,83.42,84.39,6.0
470,0,0,tanker,5,50.0,0.6667,1.3825,6.9123,True,498.11,73,25.0,332.92,113.39,0.0,0.00743374574441087,0.014832272742883288,0.016578868473173983,43.251521882158215,77.42,83.42,84.39,6.0
471,1,0,tanker,5,50.0,0.6667,1.2754,6.3771,True,494.16,62,25.0,113.54,406.47,0.0,0.00743374574441087,0.014832272742883287,0.01653630083133757,42.810634746376245,77.42,83.42,84.37,6.0
472,2,0,tanker,5,50.0,0.6667,1.086,5.4301,True,491.06,79,25.0,111.16,102.44,372.04,0.00743374574441087,0.014832272742883288,0.016491088070132217,43.47307219858444,77.42,83.42,84.34,6.0
473,3,0,tanker,5,50.0,0.6667,1.0127,5.0637,True,494.74,62,25.0,249.84,423.03,0.0,0.00743374574441087,0.01483227274288329,0.016759944637186254,42.775522650087964,77.42,83.42,84.49,6.0
474,4,0,tanker,5,50.0,0.6667,1.3944,6.9721,True,485.7,74,25.0,240.5,338.74,104.87,0.00743374574441087,0.014832272742883288,0.016514559341252972,42.563309700053814,77.42,83.42,84.36,6.0
475,0,0,tanker,5,50.0,1.0,1.2449,6.2246,True,456.3,93,25.0,103.61,260.04,0.0,0.00743374574441087,0.01483227274288329,0.016454093713595543,37.6839215007171,77.42,83.42,84.33,6.0
476,1,0,tanker,5,50.0,1.0,1.4473,7.2365,True,491.43,110,25.0,276.31,454.0,0.0,0.00743374574441087,0.014832272742883287,0.016353094898578373,37.18782678669047,77.42,83.42,84.27,6.0
477,2,0,tanker,5,50.0,1.0,1.0356,5.1781,True,446.72,72,25.0,373.81,102.84,131.94,0.00743374574441087,0.01483227274288329,0.016689274957357364,39.89604128596207,77.42,83.42,84.45,6.0
478,3,0,tanker,5,50.0,1.0,1.0693,5.3466,True,472.4,68,25.0,295.68,130.4,0.0,0.00743374574441087,0.01483227274288329,0.016602840535580327,37.71797694040948,77.42,83.42,84.4,6.0
479,4,0,tanker,5,50.0,1.0,1.4671,7.3355,True,499.07,100,25.0,327.11,140.82,0.0,0.00743374574441087,0.014832272742883285,0.016455699806773128,37.70596178163168,77.42,83.42,84.33,6.0
480,0,1,small_craft,3,0.0,0.0,16.9811,50.9432,False,0.0,0,25.0,221.44,72.36,0.0,0.02262392120536171,0.04514065739788352,0.050322059133044855,147.25750855811893,87.09,93.09,94.04,6.0
481,1,1,small_craft,3,0.0,0.0,19.7002,59.1006,False,0.0,0,25.0,54.99,376.12,279.98,0.02262392120536171,0.045140657397883525,0.05057216319762881,146.93328866877164,87.09,93.09,94.08,6.0
482,2,1,small_craft,3,0.0,0.0,16.8929,50.6787,False,0.0,0,25.0,193.67,400.76,0.0,0.02262392120536171,0.04514065739788352,0.05082779464679199,146.8832483100202,87.09,93.09,94.12,6.0
483,3,1,small_craft,3,0.0,0.0,23.5218,70.5654,False,0.0,0,25.0,170.44,307.53,145.94,0.02262392120536171,0.045140657397883525,0.0504780887723454,146.58760930303382,87.09,93.09,94.06,6.0
484,4,1,small_craft,3,0.0,0.0,15.9676,47.9029,False,0.0,0,25.0,64.25,475.22,0.0,0.022623921205361712,0.04514065739788353,0.05062271303795851,146.55970996573657,87.09,93.09,94.09,6.0
485,0,1,small_craft,3,0.0,0.3333,27.6934,83.0801,True,6115.72,484,25.0,201.19,114.39,245.16,0.02262392120536171,0.04514065739788352,0.05072971729911479,145.04418105490532,87.09,93.09,94.11,6.0
486,1,1,small_craft,3,0.0,0.3333,15.4438,46.3314,True,6311.87,291,25.0,106.02,212.74,0.0,0.022623921205361712,0.045140657397883525,0.050559427066834,146.70024120972315,87.09,93.09,94.08,6.0
487,2,1,small_craft,3,0.0,0.3333,27.7399,83.2196,True,5961.1,500,25.0,282.05,116.34,110.84,0.02262392120536171,0.04514065739788353,0.050362813903800506,144.45384680359305,87.09,93.09,94.04,6.0
488,3,1,small_craft,3,0.0,0.3333,20.0931,60.2794,True,6134.58,366,25.0,260.52,242.97,112.31,0.022623921205361712,0.04514065739788353,0.05051962039790395,145.54750054120316,87.09,93.09,94.07,6.0
489,4,1,small_craft,3,0.0,0.3333,25.9188,77.7564,True,6153.21,435,25.0,262.35,52.93,0.0,0.022623921205361712,0.04514065739788353,0.05051075610582125,144.8985326012572,87.09,93.09,94.07,6.0
490,0,1,small_craft,3,0.0,0.6667,25.8024,77.4071,True,6108.84,870,25.0,288.06,392.39,0.0,0.02262392120536171,0.04514065739788353,0.05046009780409855,120.58112545602944,87.09,93.09,94.06,6.0
491,1,1,small_craft,3,0.0,0.6667,21.061,63.183,True,6041.14,660,25.0,192.98,378.23,139.31,0.02262392120536171,0.045140657397883525,0.050363642761424986,116.48183106985738,87.09,93.09,94.04,6.0
492,2,1,small_craft,3,0.0,0.6667,17.783,53.3491,True,6021.86,584,25.0,101.42,284.5,0.0,0.022623921205361712,0.04514065739788353,0.05046106712136365,120.12957338857731,87.09,93.09,94.06,6.0
493,3,1,small_craft,3,0.0,0.6667,24.4239,73.2716,True,6129.46,796,25.0,312.05,133.04,87.41,0.022623921205361712,0.04514065739788353,0.050436276099708674,131.758631362882,87.09,93.09,94.05,6.0
494,4,1,small_craft,3,0.0,0.6667,19.396,58.1881,True,6121.82,614,25.0,143.77,329.19,0.0,0.02262392120536171,0.045140657397883525,0.050834192731444794,123.30908775266451,87.09,93.09,94.12,6.0
495,0,1,small_craft,3,0.0,1.0,22.8387,68.516,True,6006.19,1002,25.0,121.55,69.62,0.0,0.02262392120536171,0.04514065739788353,0.050495414288191584,67.22595931613837,87.09,93.09,94.07,6.0
496,1,1,small_craft,3,0.0,1.0,16.655,49.9649,True,5895.25,729,25.0,105.0,54.46,277.18,0.02262392120536171,0.04514065739788353,0.050476373504371785,75.53568393737909,87.09,93.09,94.06,6.0
497,2,1,small_craft,3,0.0,1.0,19.249,57.7471,True,5892.06,888,25.0,108.5,139.25,348.48,0.022623921205361712,0.04514065739788353,0.05029090224734237,76.94125020435189,87.09,93.09,94.03,6.0
498,3,1,small_craft,3,0.0,1.0,27.8144,83.4433,True,5992.99,1258,25.0,64.37,260.71,258.59,0.022623921205361712,0.04514065739788353,0.050351310212011904,58.067475926036416,87.09,93.09,94.04,6.0
499,4,1,small_craft,3,0.0,1.0,25.7805,77.3414,True,6110.98,1172,25.0,143.74,266.54,0.0,0.02262392120536171,0.04514065739788352,0.0503982518313513,83.43574104530673,87.09,93.09,94.05,6.0
500,0,1,small_craft,3,50.0,0.0,26.0653,78.196,False,0.0,0,25.0,317.1,294.02,0.0,0.02262392120536171,0.045140657397883525,0.050885655542898485,144.64930043847698,87.09,93.09,94.13,6.0
501,1,1,small_craft,3,50.0,0.0,21.3764,64.1293,False,0.0,0,25.0,195.87,374.68,0.0,0.02262392120536171,0.04514065739788352,0.05018752071868872,143.94980778401913,87.09,93.09,94.01,6.0
502,2,1,small_craft,3,50.0,0.0,15.1795,45.5386,False,0.0,0,25.0,389.46,153.62,0.0,0.022623921205361705,0.04514065739788352,0.050301005103761544,144.00052342588268,87.09,93.09,94.03,6.0
503,3,1,small_craft,3,50.0,0.0,21.0224,63.0673,False,0.0,0,25.0,108.82,262.7,183.59,0.022623921205361712,0.04514065739788354,0.05050387541741369,144.52047938472248,87.09,93.09,94.07,6.0
504,4,1,small_craft,3,50.0,0.0,20.4238,61.2715,False,0.0,0,25.0,234.86,383.35,62.3,0.02262392120536171,0.045140657397883525,0.05059362634928786,143.91362751959744,87.09,93.09,94.08,6.0
505,0,1,small_craft,3,50.0,0.3333,28.544,85.6321,True,6003.78,526,25.0,124.43,244.09,165.59,0.022623921205361712,0.04514065739788353,0.05038577511132341,142.6833967338589,87.09,93.09,94.05,6.0
506,1,1,small_craft,3,50.0,0.3333,26.5315,79.5946,True,5984.16,481,25.0,68.24,323.09,0.0,0.02262392120536171,0.04514065739788352,0.05069321731370893,142.549491522618,87.09,93.09,94.1,6.0
507,2,1,small_craft,3,50.0,0.3333,25.8073,77.422,True,5900.55,430,25.0,58.81,106.49,324.07,0.02262392120536171,0.04514065739788353,0.05090649022832643,142.06280108126083,87.09,93.09,94.14,6.0
508,3,1,small_craft,3,50.0,0.3333,17.1502,51.4507,True,5911.88,289,25.0,408.96,180.41,0.0,0.02262392120536171,0.04514065739788352,0.050515536772572034,143.83140867239408,87.09,93.09,94.07,6.0
509,4,1,small_craft,3,50.0,0.3333,23.2503,69.7509,True,5964.21,388,25.0,138.97,382.24,175.5,0.022623921205361705,0.04514065739788352,0.05059099711763959,143.00328864322466,87.09,93.09,94.08,6.0
510,0,1,small_craft,3,50.0,0.6667,20.8786,62.6357,True,5962.93,734,25.0,78.82,422.25,219.13,0.02262392120536171,0.04514065739788352,0.05023189170569749,122.43655113791024,87.09,93.09,94.02,6.0
511,1,1,small_craft,3,50.0,0.6667,26.7263,80.1789,True,5976.08,869,25.0,213.06,233.52,128.37,0.02262392120536171,0.04514065739788353,0.05007994721322584,124.86416449886272,87.09,93.09,93.99,6.0
512,2,1,small_craft,3,50.0,0.6667,28.7032,86.1097,True,6087.69,905,25.0,227.41,358.23,0.0,0.02262392120536171,0.04514065739788352,0.050950816007528335,118.59255022891155,87.09,93.09,94.14,6.0
513,3,1,small_craft,3,50.0,0.6667,25.974,77.922,True,5919.19,861,25.0,115.04,202.79,0.0,0.022623921205361712,0.04514065739788354,0.05024048476397764,117.83511411520834,87.09,93.09,94.02,6.0
514,4,1,small_craft,3,50.0,0.6667,20.5355,61.6064,True,6022.91,643,25.0,430.32,115.62,0.0,0.02262392120536171,0.04514065739788353,0.050810780269165315,122.88101552570872,87.09,93.09,94.12,6.0
515,0,1,small_craft,3,50.0,1.0,18.2171,54.6514,True,6098.53,830,25.0,109.08,377.17,0.0,0.022623921205361705,0.04514065739788352,0.05025780683366495,66.83668168827941,87.09,93.09,94.02,6.0
516,1,1,small_craft,3,50.0,1.0,22.0358,66.1075,True,5957.53,992,25.0,285.03,82.62,0.0,0.02262392120536171,0.045140657397883525,0.050492824807361315,70.2413089054122,87.09,93.09,94.06,6.0
517,2,1,small_craft,3,50.0,1.0,19.7745,59.3235,True,6006.32,878,25.0,489.26,114.79,0.0,0.022623921205361712,0.04514065739788353,0.05038161228100824,60.84859709162094,87.09,93.09,94.05,6.0
518,3,1,small_craft,3,50.0,1.0,21.7351,65.2052,True,5818.72,965,25.0,428.66,211.41,0.0,0.022623921205361712,0.04514065739788353,0.05053271619577099,61.46083864835619,87.09,93.09,94.07,6.0
519,4,1,small_craft,3,50.0,1.0,17.6456,52.9369,True,6064.36,786,25.0,227.71,82.59,401.87,0.02262392120536171,0.045140657397883525,0.0506629582301464,96.27034295029442,87.09,93.09,94.09,6.0
520,0,1,small_craft,4,0.0,0.0,15.2827,61.1306,False,0.0,0,25.0,432.79,123.8,286.07,0.022623921205361705,0.04514065739788352,0.050472409400747806,148.21319664738286,87.09,93.09,94.06,6.0
521,1,1,small_craft,4,0.0,0.0,27.874,111.4962,False,0.0,0,25.0,71.37,148.55,0.0,0.022623921205361712,0.04514065739788353,0.05019747215743074,148.68446494076676,87.09,93.09,94.01,6.0
522,2,1,small_craft,4,0.0,0.0,23.2904,93.1617,False,0.0,0,25.0,240.19,71.93,461.82,0.02262392120536171,0.04514065739788352,0.05077986937479082,147.65587838058565,87.09,93.09,94.11,6.0
523,3,1,small_craft,4,0.0,0.0,15.7509,63.0036,False,0.0,0,25.0,52.16,392.61,0.0,0.02262392120536171,0.04514065739788353,0.05042289899255433,148.86280544527202,87.09,93.09,94.05,6.0
524,4,1,small_craft,4,0.0,0.0,22.9338,91.735,False,0.0,0,25.0,197.98,480.82,0.0,0.02262392120536171,0.04514065739788353,0.050681080332491274,148.97045673136915,87.09,93.09,94.1,6.0
525,0,1,small_craft,4,0.0,0.3333,18.9656,75.8623,True,6099.13,463,25.0,398.75,51.16,0.0,0.02262392120536171,0.04514065739788352,0.05077859607361499,147.16742129394382,87.09,93.09,94.11,6.0
526,1,1,small_craft,4,0.0,0.3333,17.3315,69.3262,True,5921.06,441,25.0,145.1,302.63,0.0,0.02262392120536171,0.04514065739788352,0.05026154002565893,147.4440939548641,87.09,93.09,94.02,6.0
527,2,1,small_craft,4,0.0,0.3333,20.6966,82.7866,True,6159.53,467,25.0,236.01,199.58,0.0,0.02262392120536171,0.04514065739788352,0.05091649310056644,147.90681680219282,87.09,93.09,94.14,6.0
528,3,1,small_craft,4,0.0,0.3333,22.4997,89.9988,True,5861.79,514,25.0,133.68,395.97,183.51,0.022623921205361712,0.04514065739788353,0.050857905756920334,147.67006525313062,87.09,93.09,94.13,6.0
529,4,1,small_craft,4,0.0,0.3333,17.0558,68.2233,True,5896.85,387,25.0,209.51,51.14,262.38,0.02262392120536171,0.04514065739788352,0.05089698831777134,145.2026173109016,87.09,93.09,94.13,6.0
530,0,1,small_craft,4,0.0,0.6667,26.6478,106.5913,True,6113.81,1162,25.0,288.44,245.37,71.24,0.02262392120536171,0.04514065739788352,0.05040789514226003,114.3438488280287,87.09,93.09,94.05,6.0
531,1,1,small_craft,4,0.0,0.6667,28.1242,112.4966,True,6051.32,1249,25.0,429.46,295.48,121.38,0.022623921205361712,0.04514065739788353,0.05052054701840943,107.81810180931203,87.09,93.09,94.07,6.0
532,2,1,small_craft,4,0.0,0.6667,29.4037,117.6147,True,6060.49,1281,25.0,269.71,359.86,93.02,0.02262392120536171,0.04514065739788352,0.05066009743263452,105.23852999783652,87.09,93.09,94.09,6.0
533,3,1,small_craft,4,0.0,0.6667,28.9191,115.6766,True,5965.68,1292,25.0,333.16,133.86,0.0,0.02262392120536171,0.045140657397883525,0.050448221257766164,118.36651609268408,87.09,93.09,94.06,6.0
534,4,1,small_craft,4,0.0,0.6667,27.9413,111.7652,True,5992.84,1229,25.0,149.23,444.24,0.0,0.022623921205361705,0.04514065739788352,0.05052972647006471,114.6896141302153,87.09,93.09,94.07,6.0
535,0,1,small_craft,4,0.0,1.0,19.679,78.7161,True,6039.53,1142,25.0,465.61,50.37,158.36,0.02262392120536171,0.04514065739788352,0.050434165083679185,77.1904450694001,87.09,93.09,94.05,6.0
536,1,1,small_craft,4,0.0,1.0,17.8254,71.3017,True,5950.8,1113,25.0,202.92,247.63,54.46,0.022623921205361712,0.04514065739788353,0.05051508014555213,82.55206249301442,87.09,93.09,94.07,6.0
537,2,1,small_craft,4,0.0,1.0,29.676,118.7039,True,6142.24,1758,25.0,498.58,69.45,125.1,0.022623921205361712,0.04514065739788353,0.050605619579713074,69.93855740938513,87.09,93.09,94.08,6.0
538,3,1,small_craft,4,0.0,1.0,27.1907,108.7628,True,6092.7,1704,25.0,149.58,133.72,0.0,0.02262392120536171,0.04514065739788353,0.05065015636962493,68.63032368488024,87.09,93.09,94.09,6.0
539,4,1,small_craft,4,0.0,1.0,22.6335,90.5341,True,5908.31,1393,25.0,127.57,294.55,202.26,0.022623921205361712,0.04514065739788353,0.05065398154060791,56.30915215421144,87.09,93.09,94.09,6.0
540,0,1,small_craft,4,50.0,0.0,21.6153,86.4611,False,0.0,0,25.0,319.5,229.41,0.0,0.02262392120536171,0.045140657397883525,0.05023205453101563,145.81223358336342,87.09,93.09,94.02,6.0
541,1,1,small_craft,4,50.0,0.0,25.6798,102.7193,False,0.0,0,25.0,120.51,68.94,0.0,0.022623921205361712,0.04514065739788353,0.050427592398906824,146.07072114663845,87.09,93.09,94.05,6.0
542,2,1,small_craft,4,50.0,0.0,16.2639,65.0557,False,0.0,0,25.0,247.01,163.51,75.12,0.022623921205361712,0.04514065739788353,0.050232163566894465,145.1710066296663,87.09,93.09,94.02,6.0
543,3,1,small_craft,4,50.0,0.0,21.729,86.9161,False,0.0,0,25.0,436.2,121.55,166.59,0.022623921205361712,0.04514065739788354,0.0502510853179272,146.01541792351043,87.09,93.09,94.02,6.0
544,4,1,small_craft,4,50.0,0.0,25.4369,101.7477,False,0.0,0,25.0,120.34,123.45,380.08,0.02262392120536171,0.04514065739788353,0.05100270901217163,142.3523908162168,87.09,93.09,94.15,6.0
545,0,1,small_craft,4,50.0,0.3333,26.6691,106.6762,True,5879.03,620,25.0,235.68,324.74,91.02,0.022623921205361712,0.04514065739788353,0.050524842357814966,143.04622110499793,87.09,93.09,94.07,6.0
546,1,1,small_craft,4,50.0,0.3333,27.8537,111.4147,True,5942.86,674,25.0,228.36,79.84,164.45,0.02262392120536171,0.04514065739788352,0.050878947776321085,144.08594752103713,87.09,93.09,94.13,6.0
547,2,1,small_craft,4,50.0,0.3333,24.5364,98.1455,True,5909.06,582,25.0,116.54,331.06,0.0,0.02262392120536171,0.045140657397883525,0.05072948542227342,141.54781706716008,87.09,93.09,94.11,6.0
548,3,1,small_craft,4,50.0,0.3333,25.1611,100.6444,True,5833.8,628,25.0,120.33,216.24,290.15,0.022623921205361712,0.04514065739788353,0.05011200905314014,137.89977349154157,87.09,93.09,94.0,6.0
549,4,1,small_craft,4,50.0,0.3333,19.6885,78.7539,True,6168.78,478,25.0,82.03,235.33,0.0,0.022623921205361712,0.04514065739788353,0.050118441933657124,143.90593696963617,87.09,93.09,94.0,6.0
550,0,1,small_craft,4,50.0,0.6667,28.5656,114.2626,True,6003.55,1206,25.0,138.59,451.41,0.0,0.022623921205361705,0.04514065739788352,0.050522564030458704,111.433144768912,87.09,93.09,94.07,6.0
551,1,1,small_craft,4,50.0,0.6667,19.2847,77.1389,True,6199.4,950,25.0,236.56,91.05,407.77,0.02262392120536171,0.045140657397883525,0.05043614452239829,123.8444053839401,87.09,93.09,94.05,6.0
552,2,1,small_craft,4,50.0,0.6667,22.0684,88.2736,True,6014.51,1056,25.0,194.44,56.96,212.56,0.02262392120536171,0.045140657397883525,0.05029569435598939,108.19786510687952,87.09,93.09,94.03,6.0
553,3,1,small_craft,4,50.0,0.6667,28.5307,114.1229,True,6084.64,1317,25.0,61.97,130.71,427.29,0.02262392120536171,0.04514065739788353,0.05043448852396789,112.70902416555994,87.09,93.09,94.05,6.0
554,4,1,small_craft,4,50.0,0.6667,23.8251,95.3006,True,6041.15,1032,25.0,133.47,166.3,0.0,0.022623921205361712,0.04514065739788353,0.05044479909218668,116.7340651670802,87.09,93.09,94.06,6.0
555,0,1,small_craft,4,50.0,1.0,29.4733,117.8932,True,6070.1,1762,25.0,434.56,74.15,234.36,0.022623921205361712,0.04514065739788353,0.05048219285306315,72.9248309759232,87.09,93.09,94.06,6.0
556,1,1,small_craft,4,50.0,1.0,17.6564,70.6255,True,5984.86,1052,25.0,142.66,285.77,116.18,0.02262392120536171,0.04514065739788352,0.05057104708130216,72.2846981301714,87.09,93.09,94.08,6.0
557,2,1,small_craft,4,50.0,1.0,26.2051,104.8205,True,6053.95,1575,25.0,243.9,136.34,0.0,0.022623921205361712,0.045140657397883525,0.05032406750510692,71.81361845510575,87.09,93.09,94.04,6.0
558,3,1,small_craft,4,50.0,1.0,29.6279,118.5115,True,6007.94,1804,25.0,320.33,294.31,125.57,0.022623921205361712,0.04514065739788353,0.05066316675198033,53.92965631639604,87.09,93.09,94.09,6.0
559,4,1,small_craft,4,50.0,1.0,21.06,84.2398,True,5938.22,1251,25.0,146.56,427.96,171.38,0.02262392120536171,0.04514065739788352,0.050677552772199604,61.453552683165306,87.09,93.09,94.1,6.0
560,0,1,small_craft,5,0.0,0.0,27.9643,139.8216,False,0.0,0,25.0,97.67,153.77,0.0,0.022623921205361705,0.04514065739788351,0.05025152457158567,150.62128317781583,87.09,93.09,94.02,6.0
561,1,1,small_craft,5,0.0,0.0,28.6672,143.3362,False,0.0,0,25.0,52.58,200.17,259.59,0.02262392120536171,0.04514065739788352,0.050553062524017096,149.96032020331822,87.09,93.09,94.07,6.0
562,2,1,small_craft,5,0.0,0.0,15.352,76.7598,False,0.0,0,25.0,248.03,250.17,82.36,0.02262392120536171,0.04514065739788353,0.05124738679301353,149.6951313147342,87.09,93.09,94.19,6.0
563,3,1,small_craft,5,0.0,0.0,29.1356,145.6779,False,0.0,0,25.0,204.58,72.15,0.0,0.022623921205361712,0.04514065739788353,0.05030817956872358,149.5970759216598,87.09,93.09,94.03,6.0
564,4,1,small_craft,5,0.0,0.0,24.3435,121.7176,False,0.0,0,25.0,283.89,223.36,71.34,0.02262392120536171,0.04514065739788353,0.05036213112677865,149.95006319758403,87.09,93.09,94.04,6.0
565,0,1,small_craft,5,0.0,0.3333,19.8063,99.0317,True,5800.3,591,25.0,57.25,359.66,0.0,0.02262392120536171,0.04514065739788353,0.050681073510302904,148.49243694779418,87.09,93.09,94.1,6.0
566,1,1,small_craft,5,0.0,0.3333,28.5834,142.917,True,6029.11,815,25.0,363.67,111.53,0.0,0.022623921205361712,0.04514065739788353,0.05052076377091777,146.36348475112118,87.09,93.09,94.07,6.0
567,2,1,small_craft,5,0.0,0.3333,15.621,78.105,True,6141.88,453,25.0,130.07,120.0,497.96,0.02262392120536171,0.045140657397883525,0.05049882303857977,148.62756730644583,87.09,93.09,94.07,6.0
568,3,1,small_craft,5,0.0,0.3333,21.8006,109.0029,True,5898.19,682,25.0,174.33,215.19,0.0,0.02262392120536171,0.04514065739788352,0.0505253635998934,147.4181775747492,87.09,93.09,94.07,6.0
569,4,1,small_craft,5,0.0,0.3333,25.6559,128.2793,True,6127.93,794,25.0,133.43,87.71,0.0,0.02262392120536171,0.04514065739788352,0.050529739223378556,147.3590171631693,87.09,93.09,94.07,6.0
570,0,1,small_craft,5,0.0,0.6667,20.6948,103.474,True,6113.33,1127,25.0,424.41,174.9,52.42,0.02262392120536171,0.04514065739788352,0.05055735857634292,125.49270877414446,87.09,93.09,94.08,6.0
571,1,1,small_craft,5,0.0,0.6667,17.478,87.3902,True,6027.05,952,25.0,100.41,305.55,0.0,0.02262392120536171,0.04514065739788352,0.05049924854606713,125.29848824459349,87.09,93.09,94.07,6.0
572,2,1,small_craft,5,0.0,0.6667,25.649,128.245,True,6206.31,1411,25.0,362.94,139.2,0.0,0.02262392120536171,0.04514065739788352,0.05051577125554414,122.89436664856206,87.09,93.09,94.07,6.0
573,3,1,small_craft,5,0.0,0.6667,21.5296,107.6481,True,5992.49,1157,25.0,262.13,82.98,238.53,0.02262392120536171,0.045140657397883525,0.05047865874471446,123.30946223000731,87.09,93.09,94.06,6.0
574,4,1,small_craft,5,0.0,0.6667,16.8963,84.4816,True,5912.51,930,25.0,77.84,265.34,453.24,0.02262392120536171,0.04514065739788352,0.050519473079907035,110.24003861164171,87.09,93.09,94.07,6.0
575,0,1,small_craft,5,0.0,1.0,27.5759,137.8793,True,6001.92,2063,25.0,267.29,139.89,0.0,0.02262392120536171,0.04514065739788353,0.05064922966502485,56.9172127674004,87.09,93.09,94.09,6.0
576,1,1,small_craft,5,0.0,1.0,25.1218,125.609,True,6044.84,1907,25.0,183.55,137.16,0.0,0.02262392120536171,0.04514065739788353,0.050322804826222284,66.53438002916756,87.09,93.09,94.04,6.0
